id,label,sign_name_en,video_name
674,Lobo,WOLF,20210123065412_600c9b048acd6.mp4
674,Lobo,WOLF,20210808033622_61102426a5efc.mp4
878,Mulher,WOMAN,20210126072049_601095c115aec.mp4
878,Mulher,WOMAN,20210411085450_6072e38ad7716.mp4
878,Mulher,WOMAN,20210618032042_60cce3fa96288.mp4
153,Maravilhado,WONDER,20201222100601_5fe1ef39b6b3b.mp4
153,Maravilhado,WONDER,20201222100601_5fe1ef39c6a69.mp4
153,Maravilhado,WONDER,20210329025246_606213eeb3372.mp4
1272,Madeira,WOOD,20210128062422_60132b8600a6b.mp4
1272,Madeira,WOOD,20210505103035_60929dfb4a8dd.mp4
1272,Madeira,WOOD,20210617051406_60cbad0e79504.mp4
1437,Emprego (trabalho),WORK,20210203015739_601ad603e0715.mp4
1437,Emprego (trabalho),WORK,20210410081248_607188300117b.mp4
1437,Emprego (trabalho),WORK,20210616020016_60ca2e20c690f.mp4
572,Exercite-se,WORK-OUT,20210117044819_600494833db0e.mp4
572,Exercite-se,WORK-OUT,20210117044819_6004948352e31.mp4
572,Exercite-se,WORK-OUT,20210623041725_60d388c571a8b.mp4
1282,Oficina,WORKSHOP,20210128062825_60132c7925b48.mp4
1282,Oficina,WORKSHOP,20210505032356_6092e2bcf2bff.mp4
1282,Oficina,WORKSHOP,20210619023624_60ce2b1864281.mp4
1513,Mundo,WORLD,20210210115241_6023f33962b26.mp4
1513,Mundo,WORLD,20210505031043_6092dfa3889d8.mp4
1513,Mundo,WORLD,20210618032057_60cce409a0caf.mp4
1312,Verme,WORM,20210128064451_60133053e9701.mp4
1312,Verme,WORM,20210505041240_6092ee28e505b.mp4
1312,Verme,WORM,20210621052918_60d0f69e0555b.mp4
611,Preocupação,WORRY,20210117054142_6004a10666ed5.mp4
611,Preocupação,WORRY,20210117054142_6004a106727b2.mp4
611,Preocupação,WORRY,20210128063133_60132d3567793.mp4
1422,Pior,WORSE,20210203014938_601ad42272547.mp4
1422,Pior,WORSE,20210411090324_6072e58c091fb.mp4
1422,Pior,WORSE,20210619025533_60ce2f95bd1ad.mp4
1254,Grande sucesso,WOW,20210128061436_6013293cac08e.mp4
1254,Grande sucesso,WOW,20210505101631_60929aaf4ab32.mp4
1254,Grande sucesso,WOW,20210616030527_60ca3d67e3702.mp4
1246,Escrever,WRITE,20210128060701_601327751e212.mp4
1246,Escrever,WRITE,20210505120437_6092b405dd751.mp4
1246,Escrever,WRITE,20210616020105_60ca2e5198609.mp4
1234,Bocejar,YAWN,20210128060156_601326441b2f5.mp4
1234,Bocejar,YAWN,20210505115021_6092b0ad2b639.mp4
1234,Bocejar,YAWN,20210611050235_60c3c15b702ca.mp4
1221,Ano,YEAR,20210128055547_601324d34767b.mp4
1221,Ano,YEAR,20210505074730_609277c25155f.mp4
1221,Ano,YEAR,20210929044240_6154c1b0e697a.mp4
1219,Amarelo,YELLOW,20210128055449_6013249957006.mp4
1219,Amarelo,YELLOW,20210505074731_609277c3e46cf.mp4
1219,Amarelo,YELLOW,20210929044021_6154c125729db.mp4
1301,Sim,YES,20210128063843_60132ee38c65a.mp4
1301,Sim,YES,20210505035330_6092e9aa0af7e.mp4
1301,Sim,YES,20210610043924_60c26a6cd17c7.mp4
1354,Caixa de som,SPEAKER,20210203124040_601ac3f842d55.mp4
1354,Caixa de som,SPEAKER,20210410094113_607245a99e62b.mp4
1354,Caixa de som,SPEAKER,20210613111908_60c613dc00230.mp4
620,Soletrar,SPELL,20210117054825_6004a299a7ba6.mp4
620,Soletrar,SPELL,20210117054825_6004a299b40dd.mp4
620,Soletrar,SPELL,20210402104954_6067c9c22e51a.mp4
1252,Gastar,SPEND,20210209061008_6022fa30b8ffb.mp4
1252,Gastar,SPEND,20210211122401_60254c1193129.mp4
1252,Gastar,SPEND,20210505101638_60929ab6a7af3.mp4
1081,Picante,SPICY,20210128121923_60122d3b60aec.mp4
1081,Picante,SPICY,20210505032430_6092e2dec5961.mp4
1081,Picante,SPICY,20210619025428_60ce2f5499d25.mp4
952,Aranha,SPIDER,20210127104457_60116e5917ee1.mp4
952,Aranha,SPIDER,20210505075502_609279867df8f.mp4
952,Aranha,SPIDER,20210929044600_6154c27832c00.mp4
1045,Cuspir,SPIT,20210127115811_601228431b7bb.mp4
1045,Cuspir,SPIT,20210505075854_60927a6e81202.mp4
1045,Cuspir,SPIT,20210613125926_60c62b5ed0f66.mp4
1220,Animal mimado,SPOILED,20210128055528_601324c0ce585.mp4
1220,Animal mimado,SPOILED,20210505115049_6092b0c9d6137.mp4
1220,Animal mimado,SPOILED,20210929044209_6154c191e3e22.mp4
1235,Borrifador,SPRINKLER,20210128060219_6013265bf04b4.mp4
1235,Borrifador,SPRINKLER,20210505075435_6092796baa7ea.mp4
1235,Borrifador,SPRINKLER,20210613113409_60c61761aa59d.mp4
981,Quadrado,SQUARE,20210127050252_6011c6ec4300e.mp4
981,Quadrado,SQUARE,20210129122129_60137f39d9c62.mp4
981,Quadrado,SQUARE,20210605035208_60bbc7d8e8514.mp4
1059,Facada,STAB,20210128120637_60122a3dcde09.mp4
1059,Facada,STAB,20210505084027_6092842bd65a6.mp4
1059,Facada,STAB,20210616022646_60ca34567b5cf.mp4
137,Selo,STAMP,20201221035101_5fe0ee95c7ec2.mp4
137,Selo,STAMP,20201221035101_5fe0ee95d394c.mp4
137,Selo,STAMP,20210329044957_60622f65735bd.mp4
1057,Estrela,STAR,20210128120538_60122a0243301.mp4
1057,Estrela,STAR,20210505084018_60928422c1c66.mp4
1057,Estrela,STAR,20210616021852_60ca327c010c5.mp4
1037,Começar,START,20210127115145_601226c1288f2.mp4
1037,Começar,START,20210505075844_60927a648d527.mp4
1037,Começar,START,20210613125035_60c6294bb99b8.mp4
1056,Estado,STATE,20210128120514_601229ea7b02a.mp4
1056,Estado,STATE,20210505025011_6092dad30dbb2.mp4
1056,Estado,STATE,20210616021706_60ca32127981b.mp4
1372,Estatística,STATISTICS,20210203010048_601ac8b00ccc8.mp4
1372,Estatística,STATISTICS,20210616021723_60ca3223ee9f8.mp4
1372,Estatística,STATISTICS,20210623041529_60d388516fdc4.mp4
1092,Roubar,STEAL,20210128122622_60122ede7ae9f.mp4
1092,Roubar,STEAL,20210505110154_6092a5526dcf2.mp4
1092,Roubar,STEAL,20210610040251_60c261db49d65.mp4
1201,Vapor,STEAM,20210128050033_601317e1bc056.mp4
1201,Vapor,STEAM,20210505113730_6092adaaf1491.mp4
1201,Vapor,STEAM,20210621052740_60d0f63c223b1.mp4
1125,Ainda,STILL,20210411080151_6072d71f2bdfe.mp4
1125,Ainda,STILL,20210505074728_609277c04b50f.mp4
1125,Ainda,STILL,20210929043821_6154c0ada6a3c.mp4
1145,Estimular,STIMULATE,20210128034356_601305ecef6ea.mp4
1145,Estimular,STIMULATE,20210505025017_6092dad90b168.mp4
1145,Estimular,STIMULATE,20210616021750_60ca323eb477b.mp4
205,Mordida (picada),STING,20201223084735_5fe3d7174c9ed.mp4
205,Mordida (picada),STING,20210128040034_601309d23f423.mp4
205,Mordida (picada),STING,20210210073934_6023b7e6484b2.mp4
799,Óleo,OIL,20210123070221_600c9cedddd07.mp4
799,Óleo,OIL,20210407095425_606dab8109a46.mp4
799,Óleo,OIL,20210621054412_60d0fa1c27513.mp4
106,Idoso,OLD,20210209053317_6022f18ddf101.mp4
106,Idoso,OLD,20210209070252_6023068c7d09f.mp4
106,Idoso,OLD,20210210111131_6023e9935a1ff.mp4
979,Ligar,ON,20210127042833_6011bee1605c2.mp4
979,Ligar,ON,20210505031016_6092df8880471.mp4
979,Ligar,ON,20210617050706_60cbab6addc65.mp4
947,Uma vez,ONCE,20210126080652_6010a08cbe2d1.mp4
947,Uma vez,ONCE,20210127061620_6011d8249df6c.mp4
947,Uma vez,ONCE,20210621051644_60d0f3acc189f.mp4
1340,De vez em quando,ONCE-IN-A-WHILE,20210202065331_6019211b9bb39.mp4
1340,De vez em quando,ONCE-IN-A-WHILE,20210613010046_60c62bae57f96.mp4
1340,De vez em quando,ONCE-IN-A-WHILE,20210623034613_60d38175165e8.mp4
67,Um,ONE,20201221124507_5fe0c30369dd1.mp4
67,Um,ONE,20201221124507_5fe0c3037318c.mp4
67,Um,ONE,20210329045840_60623170f18c4.mp4
1309,Uma semana,ONE-WEEK,20210128064344_6013301035933.mp4
1309,Uma semana,ONE-WEEK,20210505113123_6092ac3b2ad9e.mp4
1309,Uma semana,ONE-WEEK,20210621051628_60d0f39c30795.mp4
830,Cebola,ONION,20210124043727_600dcc77de427.mp4
830,Cebola,ONION,20210126072950_601097dec5bd3.mp4
830,Cebola,ONION,20210613125025_60c629417c513.mp4
818,Abrir a porta,OPEN-DOOR,20210126072622_6010970e6c7c1.mp4
818,Abrir a porta,OPEN-DOOR,20210331110637_606481edd2909.mp4
818,Abrir a porta,OPEN-DOOR,20210929043334_6154bf8e5268a.mp4
819,Abrir a janela,OPEN-WINDOW,20210127091430_601159269ac75.mp4
819,Abrir a janela,OPEN-WINDOW,20210929043317_6154bf7dbcbc9.mp4
819,Abrir a janela,OPEN-WINDOW,20211029045051_617c509bd708e.mp4
997,Opinião,OPINION,20210127054755_6011d17bc47e1.mp4
997,Opinião,OPINION,20210129121256_60137d38283c3.mp4
997,Opinião,OPINION,20210619023744_60ce2b6859541.mp4
304,Opção,OPTION,20201224020753_5fe4cae9e4556.mp4
304,Opção,OPTION,20201229014807_5feb5dc7c8e25.mp4
304,Opção,OPTION,20210331030849_6064bab1602fb.mp4
974,Laranja,ORANGE,20210127041902_6011bca6a2dd4.mp4
974,Laranja,ORANGE,20210129121017_60137c99160e6.mp4
974,Laranja,ORANGE,20210617045620_60cba8e461b19.mp4
604,Organização,ORGANIZATION,20210117053558_60049fae66bed.mp4
604,Organização,ORGANIZATION,20210117053558_60049fae71ce6.mp4
604,Organização,ORGANIZATION,20210623095331_60d3d78b2200d.mp4
125,Outro,OTHER,20201221033730_5fe0eb6aa2241.mp4
125,Outro,OTHER,20201221033730_5fe0eb6aab63a.mp4
125,Outro,OTHER,20210329025318_6062140eded43.mp4
968,Fora,OUT,20210127030241_6011aac1affa4.mp4
968,Fora,OUT,20210210075254_6023bb066d52b.mp4
968,Fora,OUT,20210616030227_60ca3cb39431c.mp4
1027,Transbordar,OVERFLOW,20210127060935_6011d68f2c930.mp4
1027,Transbordar,OVERFLOW,20210129122710_6013808e25ddd.mp4
1027,Transbordar,OVERFLOW,20210621051539_60d0f36bf1abc.mp4
794,Negligenciar,OVERLOOK,20210123070001_600c9c617d73f.mp4
794,Negligenciar,OVERLOOK,20210404045743_606a1a37f047b.mp4
794,Negligenciar,OVERLOOK,20210618032510_60cce5064f678.mp4
1498,Próprio lugar,OWN PLACE,20210210112547_6023eceb5f30a.mp4
1498,Próprio lugar,OWN PLACE,20210505110125_6092a53540145.mp4
1498,Próprio lugar,OWN PLACE,20210605034556_60bbc664edf42.mp4
1449,Doloroso,PAINFUL,20210209055708_6022f724d5d3d.mp4
1449,Doloroso,PAINFUL,20210401044312_606622506e992.mp4
1449,Doloroso,PAINFUL,20210505120457_6092b419a51cd.mp4
152,Atônito,ASTONISHED,20201222100517_5fe1ef0d82a20.mp4
152,Atônito,ASTONISHED,20201222100517_5fe1ef0d96f76.mp4
152,Atônito,ASTONISHED,20210623032422_60d37c5619654.mp4
181,Atitude,ATTITUDE,20201222040038_5fe24256ecff6.mp4
181,Atitude,ATTITUDE,20201222040039_5fe2425704986.mp4
181,Atitude,ATTITUDE,20210623032316_60d37c1456c26.mp4
146,Audiência,AUDIENCE,20201221050413_5fe0ffbdbf1ec.mp4
146,Audiência,AUDIENCE,20210123061644_600c923cddcc9.mp4
146,Audiência,AUDIENCE,20210808115032_610fef38d7ee2.mp4
1441,Tia,AUNT,20210209053532_6022f214db7ef.mp4
1441,Tia,AUNT,20210209070242_60230682b0d67.mp4
1441,Tia,AUNT,20210329045611_606230db322b0.mp4
531,Autoridade,AUTHORITY,20210117030233_60047bb9ed88f.mp4
531,Autoridade,AUTHORITY,20210117030234_60047bba03e0c.mp4
531,Autoridade,AUTHORITY,20210402061057_60678861c6177.mp4
894,Disponível,AVAILABLE,20210126073354_601098d25f7bd.mp4
894,Disponível,AVAILABLE,20210127040653_6011b9cde1410.mp4
894,Disponível,AVAILABLE,20210613051515_60c667539d778.mp4
155,Estranho,AWKWARD,20201222100859_5fe1efebd4183.mp4
155,Estranho,AWKWARD,20201222100859_5fe1efebe29c8.mp4
155,Estranho,AWKWARD,20210127040809_6011ba1966bfc.mp4
157,Bebê,BABY,20201222101039_5fe1f04fa354f.mp4
157,Bebê,BABY,20201222101039_5fe1f04fb3b85.mp4
157,Bebê,BABY,20210329110309_6061de1de96c6.mp4
63,Solteiro,BACHELOR,20201221123757_5fe0c1557078f.mp4
63,Solteiro,BACHELOR,20201221123757_5fe0c1557b3ae.mp4
63,Solteiro,BACHELOR,20210329044959_60622f671f15d.mp4
160,Mochila,BACKPACK,20201222121857_5fe20e6103233.mp4
160,Mochila,BACKPACK,20201222121857_5fe20e6113007.mp4
160,Mochila,BACKPACK,20210329025258_606213fa677fa.mp4
1297,Ruim,BAD,20210128063712_60132e88e957a.mp4
1297,Ruim,BAD,20210505035314_6092e99a8cfff.mp4
1297,Ruim,BAD,20210610040350_60c26216cf7fd.mp4
168,Bolsa,BAG,20201222125202_5fe2162207240.mp4
168,Bolsa,BAG,20201222125202_5fe2162212c8c.mp4
168,Bolsa,BAG,20210127111544_6011759051c15.mp4
161,Careca,BALD,20201222122140_5fe20f04eb66c.mp4
161,Careca,BALD,20201222122141_5fe20f050ae60.mp4
161,Careca,BALD,20210329124528_6061f6187c95a.mp4
162,Bola,BALL,20201222122234_5fe20f3ae594c.mp4
162,Bola,BALL,20201222122234_5fe20f3af2173.mp4
162,Bola,BALL,20210329110300_6061de148c72e.mp4
163,Balão,BALLOON,20201222122320_5fe20f6868a74.mp4
163,Balão,BALLOON,20201222122320_5fe20f68760f7.mp4
163,Balão,BALLOON,20210329104626_6061da32b2339.mp4
164,Banana,BANANA,20201222122443_5fe20fbb47921.mp4
164,Banana,BANANA,20201222122443_5fe20fbb554a7.mp4
164,Banana,BANANA,20210329110319_6061de2742ee7.mp4
165,Barra (haste),BAR,20201222122800_5fe21080c593f.mp4
165,Barra (haste),BAR,20201222122800_5fe21080d17d4.mp4
165,Barra (haste),BAR,20210623032531_60d37c9b3fe90.mp4
166,Beisebol,BASEBALL,20201222123618_5fe212727326d.mp4
166,Beisebol,BASEBALL,20210209053241_6022f16939f07.mp4
166,Beisebol,BASEBALL,20210329110308_6061de1ce8b01.mp4
533,Básico,BASIC,20210117030349_60047c056832b.mp4
533,Básico,BASIC,20210611045544_60c3bfc03a801.mp4
533,Básico,BASIC,20210623032545_60d37ca9ea69f.mp4
167,Cesta (de feira),BASKET,20201222124139_5fe213b38acec.mp4
167,Cesta (de feira),BASKET,20201222124139_5fe213b397a02.mp4
167,Cesta (de feira),BASKET,20210329124532_6061f61cf3c6d.mp4
65,Sempre,ALWAYS,20201221124154_5fe0c2422d17f.mp4
65,Sempre,ALWAYS,20201221124154_5fe0c24236e0b.mp4
65,Sempre,ALWAYS,20210202050435_6019b0536ad0e.mp4
122,Analisar,ANALYZE,20201221033440_5fe0eac0bcf91.mp4
122,Analisar,ANALYZE,20201221033440_5fe0eac0c6f60.mp4
122,Analisar,ANALYZE,20210329104556_6061da141bf60.mp4
630,Anjo,ANGEL,20210123121000_600c3c4801e62.mp4
630,Anjo,ANGEL,20210123061505_600c91d9c4a03.mp4
630,Anjo,ANGEL,20210403072739_6068431b58bf2.mp4
725,Animal,ANIMAL,20210123061441_600c91c11fc9e.mp4
725,Animal,ANIMAL,20210329080410_60625cea282f1.mp4
725,Animal,ANIMAL,20210929044222_6154c19e1b43f.mp4
126,Resposta,ANSWER,20201221033839_5fe0ebaf0576b.mp4
126,Resposta,ANSWER,20201221033839_5fe0ebaf0a68b.mp4
126,Resposta,ANSWER,20210329044945_60622f59134d2.mp4
130,Qualquer,ANY,20210115040715_6001e7e354040.mp4
130,Qualquer,ANY,20210329044930_60622f4a5446c.mp4
130,Qualquer,ANY,20210605035212_60bbc7dc4ccb6.mp4
132,Aplauso,APLAUSE,20201221034514_5fe0ed3a4173f.mp4
132,Aplauso,APLAUSE,20201224070316_5fe46764693bd.mp4
132,Aplauso,APLAUSE,20210329104601_6061da19f2237.mp4
127,Pedir,APPLY,20201221033939_5fe0ebeb02deb.mp4
127,Pedir,APPLY,20201221033939_5fe0ebeb0858f.mp4
127,Pedir,APPLY,20210329031836_606219fc703c0.mp4
133,Nomear,APPOINT,20201221034614_5fe0ed7668998.mp4
133,Nomear,APPOINT,20201221034614_5fe0ed766e4f8.mp4
133,Nomear,APPOINT,20210329025309_6062140573c7a.mp4
134,Compromisso marcado,APPOINTMENT,20201221034715_5fe0edb34d582.mp4
134,Compromisso marcado,APPOINTMENT,20201221034715_5fe0edb352a7d.mp4
134,Compromisso marcado,APPOINTMENT,20210202044444_6019abac72c0b.mp4
136,Aprovar,APPROVE,20201221034932_5fe0ee3c5743f.mp4
136,Aprovar,APPROVE,20201221034932_5fe0ee3c5d020.mp4
136,Aprovar,APPROVE,20210329104604_6061da1c938d3.mp4
1227,Área,AREA,20210128055926_601325ae25be4.mp4
1227,Área,AREA,20210505115019_6092b0ab29c40.mp4
1227,Área,AREA,20210929044613_6154c285398e0.mp4
823,Argumentar,ARGUE,20210127110942_6011742636612.mp4
823,Argumentar,ARGUE,20210128115729_601379992c4df.mp4
823,Argumentar,ARGUE,20210611044820_60c3be04c450a.mp4
1223,Ao redor,AROUND,20210128055802_6013255a3e692.mp4
1223,Ao redor,AROUND,20210505051213_6092fc1dd36bc.mp4
1223,Ao redor,AROUND,20210929044346_6154c1f2e3041.mp4
141,Chegar,ARRIVE,20201221040257_5fe0f161b5539.mp4
141,Chegar,ARRIVE,20201221040257_5fe0f161ba96c.mp4
141,Chegar,ARRIVE,20210329124535_6061f61f6e7ab.mp4
142,Arte,ART,20201221040710_5fe0f25e6fedd.mp4
142,Arte,ART,20201221040710_5fe0f25e7c4cd.mp4
142,Arte,ART,20210329104606_6061da1ec860d.mp4
143,Artigo,ARTICLE,20201221045156_5fe0fcdce2873.mp4
143,Artigo,ARTICLE,20201221045156_5fe0fcdcee388.mp4
143,Artigo,ARTICLE,20210329104611_6061da238cc70.mp4
187,Assalto,ASSAULT,20201222041858_5fe246a2eed25.mp4
187,Assalto,ASSAULT,20201223083101_5fe3d335ae11a.mp4
187,Assalto,ASSAULT,20210329104615_6061da2701b77.mp4
1218,Ajudar,ASSIST,20210128055431_60132487c2b98.mp4
1218,Ajudar,ASSIST,20210505115047_6092b0c78944d.mp4
1218,Ajudar,ASSIST,20210929043908_6154c0dc64bab.mp4
530,Associação,ASSOCIATION,20210117030153_60047b9149330.mp4
530,Associação,ASSOCIATION,20210117030153_60047b9155f53.mp4
530,Associação,ASSOCIATION,20210402092926_6067b6e6837a2.mp4
1245,Duas semanas,TWO-WEEKS,20210128060642_6013276216986.mp4
1245,Duas semanas,TWO-WEEKS,20210505075913_60927a8163aa4.mp4
1245,Duas semanas,TWO-WEEKS,20210621042850_60d0e8729f88a.mp4
1149,Feio,UGLY,20210128034541_60130655e8481.mp4
1149,Feio,UGLY,20210505084029_6092842d2b7ca.mp4
1149,Feio,UGLY,20210616022824_60ca34b83356e.mp4
1153,Guarda-chuva,UMBRELLA,20210128034806_601306e6d815a.mp4
1153,Guarda-chuva,UMBRELLA,20210505025025_6092dae162f70.mp4
1153,Guarda-chuva,UMBRELLA,20210617084712_60cb364015519.mp4
147,Tio,UNCLE,20201221052912_5fe1059842d3e.mp4
147,Tio,UNCLE,20210209070252_6023068c78db7.mp4
147,Tio,UNCLE,20210329045626_606230eaf36e9.mp4
82,Embaixo,UNDER,20201221015416_5fe0d33863579.mp4
82,Embaixo,UNDER,20201221015416_5fe0d3386e4dd.mp4
82,Embaixo,UNDER,20210329103822_6061d84e3a9c2.mp4
1134,Compreender,UNDERSTAND,20210128033848_601304b8c3c55.mp4
1134,Compreender,UNDERSTAND,20210505120743_6092b4bfb9c90.mp4
1134,Compreender,UNDERSTAND,20210613125328_60c629f85720c.mp4
1136,Cueca,UNDERWEAR,20210128033954_601304faaae94.mp4
1136,Cueca,UNDERWEAR,20210505120441_6092b409b8436.mp4
1136,Cueca,UNDERWEAR,20210613125911_60c62b4f05751.mp4
1514,Universo,UNIVERSE,20210211014153_60255e5155234.mp4
1514,Universo,UNIVERSE,20210505113714_6092ad9a9c803.mp4
1514,Universo,UNIVERSE,20210621052611_60d0f5e39318c.mp4
1310,Universidade,UNIVERSITY,20210128064419_601330332e5d6.mp4
1310,Universidade,UNIVERSITY,20210505113705_6092ad91f2836.mp4
1310,Universidade,UNIVERSITY,20210628092035_60d9be9318e87.mp4
337,Frente\Á Frente,UP-AHEAD,20210127124834_60118b520a6ec.mp4
337,Frente\Á Frente,UP-AHEAD,20210210071114_6023b14290fd9.mp4
337,Frente\Á Frente,UP-AHEAD,20210331113234_606488027c063.mp4
956,Até agora,UP-TO-NOW,20210127111151_601174a72600f.mp4
956,Até agora,UP-TO-NOW,20210202064829_60191feddaa97.mp4
956,Até agora,UP-TO-NOW,20210611045147_60c3bed38054d.mp4
83,Em cima,UPPER,20201221015525_5fe0d37da0cfd.mp4
83,Em cima,UPPER,20201221015525_5fe0d37daa460.mp4
83,Em cima,UPPER,20210623040910_60d386d687677.mp4
1319,Impulso (Desejo),URGE,20210129120721_60137be9b8bfc.mp4
1319,Impulso (Desejo),URGE,20210617045427_60cba8735bc7d.mp4
1319,Impulso (Desejo),URGE,20210623043404_60d38cac869eb.mp4
1474,Urgente,URGENT,20210210073202_6023b622bb6ba.mp4
1474,Urgente,URGENT,20210621052622_60d0f5eebcf7c.mp4
1474,Urgente,URGENT,20210623100731_60d3dad36e7e5.mp4
841,Uso,USE,20210124090143_600e0a67c7af3.mp4
841,Uso,USE,20210410081302_6071883ec3144.mp4
841,Uso,USE,20210621052655_60d0f60f6b41f.mp4
1465,Use língua de sinais,USE-SIGN-LANGUAGE,20210209065054_602303be23d42.mp4
1465,Use língua de sinais,USE-SIGN-LANGUAGE,20210210111121_6023e98906e19.mp4
1465,Use língua de sinais,USE-SIGN-LANGUAGE,20210621052636_60d0f5fc6265d.mp4
1128,Aspirar,VACUUM-UP,20210128033607_601304179f8df.mp4
1128,Aspirar,VACUUM-UP,20210501071310_608d29b64471c.mp4
1128,Aspirar,VACUUM-UP,20210611045020_60c3be7c85749.mp4
1200,Vagina,VAGINA,20210128050010_601317ca9df39.mp4
1200,Vagina,VAGINA,20210505113738_6092adb2940bf.mp4
1200,Vagina,VAGINA,20210621052717_60d0f625915a7.mp4
599,Muito rápido,VERY-FAST,20210117052219_60049c7b30a37.mp4
599,Muito rápido,VERY-FAST,20210117052219_60049c7b3bb36.mp4
599,Muito rápido,VERY-FAST,20210402093435_6067b81bf1cc5.mp4
1442,Veto,VETO,20210209053623_6022f247107ec.mp4
1442,Veto,VETO,20210505041238_6092ee268fb91.mp4
1442,Veto,VETO,20210623100821_60d3db0510d74.mp4
76,Superior,A-LEVEL-ABOVE,20201221013112_5fe0cdd0944bd.mp4
76,Superior,A-LEVEL-ABOVE,20201221013112_5fe0cdd0994de.mp4
76,Superior,A-LEVEL-ABOVE,20210128063923_60132f0b8a235.mp4
71,Abandonar,ABANDON,20201221125913_5fe0c651a8bc2.mp4
71,Abandonar,ABANDON,20210209055625_6022f6f9e1a7b.mp4
71,Abandonar,ABANDON,20210331110628_606481e488ae6.mp4
72,Aborto,ABORTION,20210331110633_606481e98b276.mp4
72,Aborto,ABORTION,20210908085313_61394ce9b2f61.mp4
72,Aborto,ABORTION,20210929043258_6154bf6a9bb7a.mp4
1302,Sobre,ABOUT,20210128063901_60132ef57bbca.mp4
1302,Sobre,ABOUT,20210505041151_6092edf75d3f4.mp4
1302,Sobre,ABOUT,20210610044348_60c26b74b46a4.mp4
73,Acima,ABOVE,20201221010202_5fe0c6fa53800.mp4
73,Acima,ABOVE,20201221010202_5fe0c6fa5860c.mp4
73,Acima,ABOVE,20210329103841_6061d8611d21a.mp4
886,Ausente,ABSENT,20210126072730_6010975240631.mp4
886,Ausente,ABSENT,20210411080225_6072d741a8f6a.mp4
886,Ausente,ABSENT,20210611045319_60c3bf2f31546.mp4
1521,Aceitar,ACCEPT,20210331111453_606483dd65a02.mp4
1521,Aceitar,ACCEPT,20210505115046_6092b0c68de8d.mp4
1521,Aceitar,ACCEPT,20210929043409_6154bfb1176fc.mp4
86,Acidente,ACCIDENT,20201221020706_5fe0d63a1c09b.mp4
86,Acidente,ACCIDENT,20210210072522_6023b492c23b2.mp4
86,Acidente,ACCIDENT,20210331111453_606483ddb45af.mp4
1502,Conseguindo,ACHIEVING,20210210112606_6023ecfe2e206.mp4
1502,Conseguindo,ACHIEVING,20210505075847_60927a673953c.mp4
1502,Conseguindo,ACHIEVING,20210613125426_60c62a32d4bb3.mp4
1216,Adquirir,ACQUIRE,20210128055352_6013246066ae6.mp4
1216,Adquirir,ACQUIRE,20210505074723_609277bb662a6.mp4
1216,Adquirir,ACQUIRE,20210929043546_6154c012caa5d.mp4
91,Agir (fazer),ACT,20201221021547_5fe0d8437caae.mp4
91,Agir (fazer),ACT,20201221021547_5fe0d84386b6e.mp4
91,Agir (fazer),ACT,20210411084505_6072e1415cdb1.mp4
406,Ação,ACTION,20210114112159_600053870db18.mp4
406,Ação,ACTION,20210114112159_60005387181b9.mp4
406,Ação,ACTION,20210331111451_606483db6482a.mp4
1470,Atividade,ACTIVITY,20210210072942_6023b596d14aa.mp4
1470,Atividade,ACTIVITY,20210611045207_60c3bee797549.mp4
1470,Atividade,ACTIVITY,20210623032331_60d37c234138b.mp4
215,Adaptar,ADAPT,20210122122526_600aee6608466.mp4
215,Adaptar,ADAPT,20210122122526_600aee662405e.mp4
215,Adaptar,ADAPT,20210331111632_60648440700d2.mp4
93,Acrescentar,ADD,20201221021825_5fe0d8e16baac.mp4
93,Acrescentar,ADD,20201221021825_5fe0d8e17698f.mp4
93,Acrescentar,ADD,20210331111621_60648435a9707.mp4
1369,Endereço,ADDRESS,20210203125530_601ac7722bbeb.mp4
1369,Endereço,ADDRESS,20210616020023_60ca2e27c645d.mp4
1369,Endereço,ADDRESS,20210623041252_60d387b4cfbfc.mp4
96,Admitir,ADMIT,20201221022548_5fe0da9cb23f4.mp4
96,Admitir,ADMIT,20201221022548_5fe0da9cb8363.mp4
96,Admitir,ADMIT,20210331112403_606486033cc14.mp4
77,Adulto,ADULT,20201221013450_5fe0ceaadcc19.mp4
77,Adulto,ADULT,20201221013450_5fe0ceaae1996.mp4
77,Adulto,ADULT,20210331112405_60648605a17b3.mp4
1222,Anunciar,ADVERTISE,20210128055615_601324ef47e39.mp4
1222,Anunciar,ADVERTISE,20210505115056_6092b0d0b4427.mp4
1222,Anunciar,ADVERTISE,20210929044328_6154c1e070d64.mp4
97,Aconselhar,ADVISE,20201221022752_5fe0db184b969.mp4
97,Aconselhar,ADVISE,20210331111453_606483dde8883.mp4
97,Aconselhar,ADVISE,20210505115045_6092b0c5b0f33.mp4
992,Sofrer,SUFFER,20210127053340_6011ce24820ab.mp4
992,Sofrer,SUFFER,20210129122621_6013805d5cca7.mp4
992,Sofrer,SUFFER,20210621043215_60d0e93fd6423.mp4
214,Açúcar,SUGAR,20201224074321_5fe470c95d3d0.mp4
214,Açúcar,SUGAR,20201224064420_5fe50bb4ad191.mp4
214,Açúcar,SUGAR,20210331111457_606483e1950c6.mp4
993,Sugerir,SUGGEST,20210127053359_6011ce37b125b.mp4
993,Sugerir,SUGGEST,20210210080939_6023bef356156.mp4
